year,industry_code,value
2018.0,1100,
2018.0,1151  1152,1600.0
2018.0,"1131  1142, 1153, 2100  2131",49700.0
2018.0,"1131  1133, 1153",17800.0
2018.0,1141  1142,3300.0
2018.0,2100  2131,28600.0
2018.0,2111,4200.0
2018.0,"2121  2123, 2100",16600.0
2018.0,2131,7800.0
2018.0,2211  2213,13900.0
2018.0,2361  2389,238400.0
2018.0,23612362,80500.0
2018.0,2361,66800.0
2018.0,2362,13700.0
2018.0,23712379,25200.0
2018.0,2371,7200.0
2018.0,2372,5700.0
2018.0,2373,10700.0
2018.0,2379,1600.0
2018.0,2381  2389,132700.0
2018.0,2381,25900.0
2018.0,2382,61500.0
2018.0,2383,32200.0
2018.0,2389,13100.0
2018.0,3111  3399,174300.0
2018.0,3111  3119,29600.0
2018.0,3121  3122,6900.0
2018.0,"3131  3133, 3141  3149",
2018.0,"3151  3159, 3161  3169",5600.0
2018.0,3211  3219,23900.0
2018.0,3221  3222,8800.0
2018.0,3231,7100.0
2018.0,3241,
2018.0,3251  3259,7800.0
2018.0,3261  3262,4800.0
2018.0,3271  3279,5300.0
2018.0,3311  3315,5200.0
2018.0,3321  3329,13300.0
2018.0,3331  3339,8600.0
2018.0,3341  3346,8400.0
2018.0,3351  3359,5000.0
2018.0,3361  3369,11200.0
2018.0,3361  3363,4700.0
2018.0,3364  3369,6600.0
2018.0,3371  3379,7700.0
2018.0,3391  3399,12800.0
2018.0,"3211  3219, 3271  3279, 3311  3399",101400.0
2018.0,"3111  3169, 3221  3262",73000.0
2018.0,41 & over,1993600.0
2018.0,4111  4543,368400.0
2018.0,4111  4191,82200.0
2018.0,4111,
2018.0,4121,
2018.0,4131  4133,15200.0
2018.0,4141  4145,9400.0
2018.0,4151  4153,4800.0
2018.0,4161  4163,14300.0
2018.0,4171  4179,21300.0
2018.0,"4181  4189, 4191",15300.0
2018.0,4411  4543,286200.0
2018.0,4411  4413,33900.0
2018.0,4421  4422,9300.0
2018.0,4431,12200.0
2018.0,4441  4442,18800.0
2018.0,4451  4453,77600.0
2018.0,4461,23600.0
2018.0,4471,6600.0
2018.0,4481  4483,28300.0
2018.0,4511  4513,15800.0
2018.0,4521  4529,27400.0
2018.0,4531  4539,24100.0
2018.0,4541  4543,8600.0
2018.0,4811  4931,135800.0
2018.0,4811  4922,125300.0
2018.0,4811  4812,12600.0
2018.0,4821,5900.0
2018.0,4831  4832,6800.0
2018.0,4841  4842,37600.0
2018.0,4851  4859,21000.0
2018.0,4861  4869,
2018.0,"4871  4879 , 4881  4889",25000.0
2018.0,4911,6100.0
2018.0,4921  4922,9900.0
2018.0,4931,10400.0
2018.0,5211  5331,150800.0
2018.0,"5211, 5221  5223",43300.0
2018.0,5231  5239,20100.0
2018.0,"5241  5242, 5261  5269",30000.0
2018.0,5311  5313,51500.0
2018.0,"5321  5324, 5331",5700.0
2018.0,5411  5419,208500.0
2018.0,5411,25300.0
2018.0,5412,24400.0
2018.0,5413  5414,49100.0
2018.0,5415,55200.0
2018.0,5416  5417,29600.0
2018.0,5418,11600.0
2018.0,5419,13300.0
2018.0,5511  5629,100600.0
2018.0,5613,9100.0
2018.0,5614,8900.0
2018.0,5615,10800.0
2018.0,5616,14200.0
2018.0,5617,46200.0
2018.0,"5511, 5611  5612, 5619",5000.0
2018.0,5621  5629,6600.0
2018.0,6111  6117,168600.0
2018.0,6111,83500.0
2018.0,6112,13300.0
2018.0,6113,36500.0
2018.0,6114  6117,35300.0
2018.0,6211  6244,323200.0
2018.0,6211  6219,96000.0
2018.0,6220,112200.0
2018.0,6230,50900.0
2018.0,6241  6244,64200.0
2018.0,"5111  5191, 7111  7139",127600.0
2018.0,"5111  5112, 5161",15200.0
2018.0,5121  5122,18500.0
2018.0,"5151  5152, 5171  5179",18300.0
2018.0,5181  5191,5900.0
2018.0,7111  7115,22800.0
2018.0,7121,3900.0
2018.0,7131  7139,43000.0
2018.0,7211  7225,187700.0
2018.0,7211  7213,30800.0
2018.0,7221  7224,157000.0
2018.0,8111  8141,118100.0
2018.0,8111  8114,37600.0
2018.0,8121  8129,48100.0
2018.0,8131  8139,22500.0
2018.0,8141,9900.0
2018.0,9110  9191,104300.0
2018.0,"9110, 9111",33800.0
2018.0,9120,34000.0
2018.0,"9130, 9141, 9191",36500.0
2019.0,0,2559000.0
2019.0,"11,21,22,23,31,32,33",485600.0
2019.0,"1100  1129, 1151  1152",26600.0
2019.0,1111  1119,14800.0
2019.0,1121  1129,9800.0
2019.0,1100,
2019.0,1151  1152,
2019.0,"1131  1142, 1153, 2100  2131",44500.0
2019.0,"1131  1133, 1153",16100.0
2019.0,1141  1142,1800.0
2019.0,2100  2131,26500.0
2019.0,2111,5100.0
2019.0,"2121  2123, 2100",13900.0
2019.0,2131,7500.0
2019.0,2211  2213,12200.0
2019.0,2361  2389,236600.0
2019.0,23612362,74800.0
2019.0,2361,60300.0
2019.0,2362,14500.0
2019.0,23712379,26700.0
2019.0,2371,7200.0
2019.0,2372,7500.0
2019.0,2373,9800.0
2019.0,2379,2200.0
2019.0,2381  2389,135100.0
2019.0,2381,28200.0
2019.0,2382,58700.0
2019.0,2383,31400.0
2019.0,2389,16800.0
2019.0,3111  3399,165700.0
2019.0,3111  3119,29100.0
2019.0,3121  3122,6600.0
2019.0,"3131  3133, 3141  3149",
2019.0,"3151  3159, 3161  3169",3900.0
2019.0,3211  3219,21000.0
2019.0,3221  3222,9000.0
2019.0,3231,3600.0
2019.0,3241,
2019.0,3251  3259,6200.0
2019.0,3261  3262,2800.0
2019.0,3271  3279,7500.0
2019.0,3311  3315,6300.0
2019.0,3321  3329,13200.0
2019.0,3331  3339,11700.0
2019.0,3341  3346,7000.0
2019.0,3351  3359,3900.0
2019.0,3361  3369,10200.0
2019.0,3361  3363,1900.0
2019.0,3364  3369,8300.0
2019.0,3371  3379,8400.0
2019.0,3391  3399,13800.0
2019.0,"3211  3219, 3271  3279, 3311  3399",103000.0
2019.0,"3111  3169, 3221  3262",62700.0
2019.0,41 & over,2073400.0
2019.0,4111  4543,389200.0
2019.0,4111  4191,87300.0
2019.0,4111,
2019.0,4121,
2019.0,4131  4133,12200.0
2019.0,4141  4145,9900.0
2019.0,4151  4153,7000.0
2019.0,4161  4163,15700.0
2019.0,4171  4179,23400.0
2019.0,"4181  4189, 4191",16900.0
2019.0,4411  4543,301900.0
2019.0,4411  4413,37100.0
2019.0,4421  4422,9500.0
2019.0,4431,15500.0
2019.0,4441  4442,17200.0
2019.0,4451  4453,81600.0
2019.0,4461,29400.0
2019.0,4471,7300.0
2019.0,4481  4483,33400.0
2019.0,4511  4513,13000.0
2019.0,4521  4529,21900.0
2019.0,4531  4539,24800.0
2019.0,4541  4543,11200.0
2019.0,4811  4931,140600.0
2019.0,4811  4922,132700.0
2019.0,4811  4812,13300.0
2019.0,4821,6000.0
2019.0,4831  4832,7200.0
2019.0,4841  4842,36000.0
2019.0,4851  4859,20200.0
2019.0,4861  4869,
2019.0,"4871  4879 , 4881  4889",25500.0
2019.0,4911,11400.0
2019.0,4921  4922,12600.0
2019.0,4931,8000.0
2019.0,5211  5331,158900.0
2019.0,"5211, 5221  5223",47600.0
2019.0,5231  5239,20800.0
2019.0,"5241  5242, 5261  5269",29800.0
2019.0,5311  5313,52500.0
2019.0,"5321  5324, 5331",8200.0
2019.0,5411  5419,223700.0
2019.0,5411,25400.0
2019.0,5412,27800.0
2019.0,5413  5414,57000.0
2019.0,5415,57500.0
2019.0,5416  5417,33800.0
2019.0,5418,13100.0
2019.0,5419,9200.0
2019.0,5511  5629,112300.0
2019.0,5613,7400.0
2019.0,5614,8600.0
2019.0,5615,13500.0
2019.0,5616,17300.0
2019.0,5617,51500.0
2019.0,"5511, 5611  5612, 5619",6200.0
2019.0,5621  5629,7800.0
2019.0,6111  6117,178700.0
2019.0,6111,100000.0
2019.0,6112,11900.0
2019.0,6113,31300.0
2019.0,6114  6117,35500.0
2019.0,6211  6244,312600.0
2019.0,6211  6219,92900.0
2019.0,6220,104600.0
2019.0,6230,53700.0
2019.0,6241  6244,61500.0
2019.0,"5111  5191, 7111  7139",131500.0
2019.0,"5111  5112, 5161",14600.0
2019.0,5121  5122,20300.0
2019.0,"5151  5152, 5171  5179",16800.0
2019.0,5181  5191,6800.0
2019.0,7111  7115,27200.0
2019.0,7121,3500.0
2019.0,7131  7139,42200.0
2019.0,7211  7225,191200.0
2019.0,7211  7213,34300.0
2019.0,7221  7224,156900.0
2019.0,8111  8141,118800.0
2019.0,8111  8114,36000.0
2019.0,8121  8129,44400.0
2019.0,8131  8139,28300.0
2019.0,8141,10100.0
2019.0,9110  9191,116000.0
2019.0,"9110, 9111",42700.0
2019.0,9120,35400.0
2019.0,"9130, 9141, 9191",37900.0
