year,month,region,state,job_type,jobs
2009,4,Sudeste,São Paulo,Transporte Aéreo,23615
2009,4,Sudeste,São Paulo,Aluguel de Transportes,3091
2009,4,Sudeste,São Paulo,Agência de Viagem,14482
2009,4,Sudeste,São Paulo,Cultura e Lazer,1860
2009,4,Sul,Paraná,Alojamento,11506
2009,4,Sul,Paraná,Alimentação,13436
2009,4,Sul,Paraná,Transporte Terrestre,8680
2009,4,Sul,Paraná,Transporte Aquaviário,45
2009,4,Sul,Paraná,Transporte Aéreo,976
2009,4,Sul,Paraná,Aluguel de Transportes,938
2009,4,Sul,Paraná,Agência de Viagem,2608
2009,4,Sul,Paraná,Cultura e Lazer,648
2009,4,Sul,Rio Grande do Sul,Alojamento,10992
2009,4,Sul,Rio Grande do Sul,Alimentação,12691
2009,4,Sul,Rio Grande do Sul,Transporte Terrestre,10295
2009,4,Sul,Rio Grande do Sul,Transporte Aquaviário,137
2009,4,Sul,Rio Grande do Sul,Transporte Aéreo,830
2009,4,Sul,Rio Grande do Sul,Aluguel de Transportes,425
2009,4,Sul,Rio Grande do Sul,Agência de Viagem,2376
2009,4,Sul,Rio Grande do Sul,Cultura e Lazer,615
2009,4,Sul,Santa Catarina,Alojamento,9766
2009,4,Sul,Santa Catarina,Alimentação,9407
2009,4,Sul,Santa Catarina,Transporte Terrestre,4532
2009,4,Sul,Santa Catarina,Transporte Aquaviário,53
2009,4,Sul,Santa Catarina,Transporte Aéreo,487
2009,4,Sul,Santa Catarina,Aluguel de Transportes,303
2009,4,Sul,Santa Catarina,Agência de Viagem,1834
2009,4,Sul,Santa Catarina,Cultura e Lazer,383
2009,5,Centro-Oeste,Distrito Federal,Alojamento,2790
2009,5,Centro-Oeste,Distrito Federal,Alimentação,7840
2009,5,Centro-Oeste,Distrito Federal,Transporte Terrestre,3234
2009,5,Centro-Oeste,Distrito Federal,Transporte Aquaviário,0
2009,5,Centro-Oeste,Distrito Federal,Transporte Aéreo,1293
2009,5,Centro-Oeste,Distrito Federal,Aluguel de Transportes,508
2009,5,Centro-Oeste,Distrito Federal,Agência de Viagem,1876
2009,5,Centro-Oeste,Distrito Federal,Cultura e Lazer,235
2009,5,Centro-Oeste,Goiás,Alojamento,6172
2009,5,Centro-Oeste,Goiás,Alimentação,5121
2009,5,Centro-Oeste,Goiás,Transporte Terrestre,3136
2009,5,Centro-Oeste,Goiás,Transporte Aquaviário,26
2009,5,Centro-Oeste,Goiás,Transporte Aéreo,431
2009,5,Centro-Oeste,Goiás,Aluguel de Transportes,340
2009,5,Centro-Oeste,Goiás,Agência de Viagem,697
2009,5,Centro-Oeste,Goiás,Cultura e Lazer,187
2009,5,Centro-Oeste,Mato Grosso,Alojamento,2730
2009,5,Centro-Oeste,Mato Grosso,Alimentação,2591
2009,5,Centro-Oeste,Mato Grosso,Transporte Terrestre,1351
2009,5,Centro-Oeste,Mato Grosso,Transporte Aquaviário,30
2009,5,Centro-Oeste,Mato Grosso,Transporte Aéreo,301
2009,5,Centro-Oeste,Mato Grosso,Aluguel de Transportes,140
2009,5,Centro-Oeste,Mato Grosso,Agência de Viagem,618
2009,5,Centro-Oeste,Mato Grosso,Cultura e Lazer,48
2009,5,Centro-Oeste,Mato Grosso do Sul,Alojamento,2210
2009,5,Centro-Oeste,Mato Grosso do Sul,Alimentação,2088
2009,5,Centro-Oeste,Mato Grosso do Sul,Transporte Terrestre,1135
2009,5,Centro-Oeste,Mato Grosso do Sul,Transporte Aquaviário,96
2009,5,Centro-Oeste,Mato Grosso do Sul,Transporte Aéreo,187
2009,5,Centro-Oeste,Mato Grosso do Sul,Aluguel de Transportes,101
2009,5,Centro-Oeste,Mato Grosso do Sul,Agência de Viagem,814
2009,5,Centro-Oeste,Mato Grosso do Sul,Cultura e Lazer,53
2009,5,Nordeste,Alagoas,Alojamento,2665
2009,5,Nordeste,Alagoas,Alimentação,1667
2009,5,Nordeste,Alagoas,Transporte Terrestre,564
2009,5,Nordeste,Alagoas,Transporte Aquaviário,18
2009,5,Nordeste,Alagoas,Transporte Aéreo,175
2009,5,Nordeste,Alagoas,Aluguel de Transportes,151
2009,5,Nordeste,Alagoas,Agência de Viagem,451
2009,5,Nordeste,Alagoas,Cultura e Lazer,49
2009,5,Nordeste,Bahia,Alojamento,15460
2009,5,Nordeste,Bahia,Alimentação,9790
2009,5,Nordeste,Bahia,Transporte Terrestre,4175
2009,5,Nordeste,Bahia,Transporte Aquaviário,165
2009,5,Nordeste,Bahia,Transporte Aéreo,1088
2009,5,Nordeste,Bahia,Aluguel de Transportes,1010
2009,5,Nordeste,Bahia,Agência de Viagem,2366
2009,5,Nordeste,Bahia,Cultura e Lazer,345
2009,5,Nordeste,Ceará,Alojamento,4760
2009,5,Nordeste,Ceará,Alimentação,5047
2009,5,Nordeste,Ceará,Transporte Terrestre,1596
2009,5,Nordeste,Ceará,Transporte Aquaviário,12
2009,5,Nordeste,Ceará,Transporte Aéreo,765
2009,5,Nordeste,Ceará,Aluguel de Transportes,869
2009,5,Nordeste,Ceará,Agência de Viagem,935
2009,5,Nordeste,Ceará,Cultura e Lazer,226
2009,5,Nordeste,Maranhão,Alojamento,2407
2009,5,Nordeste,Maranhão,Alimentação,1705
2009,5,Nordeste,Maranhão,Transporte Terrestre,919
2009,5,Nordeste,Maranhão,Transporte Aquaviário,81
2009,5,Nordeste,Maranhão,Transporte Aéreo,273
2009,5,Nordeste,Maranhão,Aluguel de Transportes,253
2009,5,Nordeste,Maranhão,Agência de Viagem,488
2009,5,Nordeste,Maranhão,Cultura e Lazer,48
2009,5,Nordeste,Paraíba,Alojamento,1775
2009,5,Nordeste,Paraíba,Alimentação,1652
2009,5,Nordeste,Paraíba,Transporte Terrestre,651
2009,5,Nordeste,Paraíba,Transporte Aquaviário,10
2009,5,Nordeste,Paraíba,Transporte Aéreo,113
2009,5,Nordeste,Paraíba,Aluguel de Transportes,77
2009,5,Nordeste,Paraíba,Agência de Viagem,260
2009,5,Nordeste,Paraíba,Cultura e Lazer,64
2009,5,Nordeste,Pernambuco,Alojamento,7579
2009,5,Nordeste,Pernambuco,Alimentação,6161
2009,5,Nordeste,Pernambuco,Transporte Terrestre,2489
2009,5,Nordeste,Pernambuco,Transporte Aquaviário,28
2009,5,Nordeste,Pernambuco,Transporte Aéreo,765
2009,5,Nordeste,Pernambuco,Aluguel de Transportes,1263
2009,5,Nordeste,Pernambuco,Agência de Viagem,1530
2009,5,Nordeste,Pernambuco,Cultura e Lazer,242
2009,5,Nordeste,Piauí,Alojamento,1233
2009,5,Nordeste,Piauí,Alimentação,977
2009,5,Nordeste,Piauí,Transporte Terrestre,582
2009,5,Nordeste,Piauí,Transporte Aquaviário,2
2009,5,Nordeste,Piauí,Transporte Aéreo,131
2009,5,Nordeste,Piauí,Aluguel de Transportes,117
2009,5,Nordeste,Piauí,Agência de Viagem,241
2009,5,Nordeste,Piauí,Cultura e Lazer,35
2009,5,Nordeste,Rio Grande do Norte,Alojamento,4756
2009,5,Nordeste,Rio Grande do Norte,Alimentação,2490
2009,5,Nordeste,Rio Grande do Norte,Transporte Terrestre,708
2009,5,Nordeste,Rio Grande do Norte,Transporte Aquaviário,38
2009,5,Nordeste,Rio Grande do Norte,Transporte Aéreo,237
2009,5,Nordeste,Rio Grande do Norte,Aluguel de Transportes,1135
2009,5,Nordeste,Rio Grande do Norte,Agência de Viagem,489
2009,5,Nordeste,Rio Grande do Norte,Cultura e Lazer,88
2009,5,Nordeste,Sergipe,Alojamento,1782
2009,5,Nordeste,Sergipe,Alimentação,1414
2009,5,Nordeste,Sergipe,Transporte Terrestre,569
2009,5,Nordeste,Sergipe,Transporte Aquaviário,15
2009,5,Nordeste,Sergipe,Transporte Aéreo,84
2009,5,Nordeste,Sergipe,Aluguel de Transportes,262
2009,5,Nordeste,Sergipe,Agência de Viagem,366
2009,5,Nordeste,Sergipe,Cultura e Lazer,62
2009,5,Norte,Acre,Alojamento,370
2009,5,Norte,Acre,Alimentação,344
2009,5,Norte,Acre,Transporte Terrestre,150
2009,5,Norte,Acre,Transporte Aquaviário,6
2009,5,Norte,Acre,Transporte Aéreo,115
2009,5,Norte,Acre,Aluguel de Transportes,10
2009,5,Norte,Acre,Agência de Viagem,124
2009,5,Norte,Acre,Cultura e Lazer,10
2009,5,Norte,Amapá,Alojamento,555
2009,5,Norte,Amapá,Alimentação,338
2009,5,Norte,Amapá,Transporte Terrestre,163
2009,5,Norte,Amapá,Transporte Aquaviário,39
2009,5,Norte,Amapá,Transporte Aéreo,98
2009,5,Norte,Amapá,Aluguel de Transportes,43
2009,5,Norte,Amapá,Agência de Viagem,70
2009,5,Norte,Amapá,Cultura e Lazer,6
2009,5,Norte,Amazonas,Alojamento,1841
2009,5,Norte,Amazonas,Alimentação,2804
2009,5,Norte,Amazonas,Transporte Terrestre,1032
2009,5,Norte,Amazonas,Transporte Aquaviário,508
2009,5,Norte,Amazonas,Transporte Aéreo,629
2009,5,Norte,Amazonas,Aluguel de Transportes,324
2009,5,Norte,Amazonas,Agência de Viagem,487
2009,5,Norte,Amazonas,Cultura e Lazer,39
2009,5,Norte,Pará,Alojamento,3516
2009,5,Norte,Pará,Alimentação,3153
2009,5,Norte,Pará,Transporte Terrestre,1649
2009,5,Norte,Pará,Transporte Aquaviário,547
2009,5,Norte,Pará,Transporte Aéreo,629
2009,5,Norte,Pará,Aluguel de Transportes,497
2009,5,Norte,Pará,Agência de Viagem,596
2009,5,Norte,Pará,Cultura e Lazer,112
2009,5,Norte,Rondônia,Alojamento,981
2009,5,Norte,Rondônia,Alimentação,996
2009,5,Norte,Rondônia,Transporte Terrestre,414
2009,5,Norte,Rondônia,Transporte Aquaviário,55
2009,5,Norte,Rondônia,Transporte Aéreo,140
2009,5,Norte,Rondônia,Aluguel de Transportes,111
2009,5,Norte,Rondônia,Agência de Viagem,305
2009,5,Norte,Rondônia,Cultura e Lazer,14
2009,5,Norte,Roraima,Alojamento,215
2009,5,Norte,Roraima,Alimentação,308
2009,5,Norte,Roraima,Transporte Terrestre,48
2009,5,Norte,Roraima,Transporte Aquaviário,0
2009,5,Norte,Roraima,Transporte Aéreo,113
2009,5,Norte,Roraima,Aluguel de Transportes,20
2009,5,Norte,Roraima,Agência de Viagem,65
2009,5,Norte,Roraima,Cultura e Lazer,5
2009,5,Norte,Tocantins,Alojamento,739
2009,5,Norte,Tocantins,Alimentação,623
2009,5,Norte,Tocantins,Transporte Terrestre,201
2009,5,Norte,Tocantins,Transporte Aquaviário,61
2009,5,Norte,Tocantins,Transporte Aéreo,128
2009,5,Norte,Tocantins,Aluguel de Transportes,57
2009,5,Norte,Tocantins,Agência de Viagem,154
2009,5,Norte,Tocantins,Cultura e Lazer,12
2009,5,Sudeste,Espírito Santo,Alojamento,3490
2009,5,Sudeste,Espírito Santo,Alimentação,4831
2009,5,Sudeste,Espírito Santo,Transporte Terrestre,4995
2009,5,Sudeste,Espírito Santo,Transporte Aquaviário,8
2009,5,Sudeste,Espírito Santo,Transporte Aéreo,345
2009,5,Sudeste,Espírito Santo,Aluguel de Transportes,355
2009,5,Sudeste,Espírito Santo,Agência de Viagem,556
2009,5,Sudeste,Espírito Santo,Cultura e Lazer,70
2009,5,Sudeste,Minas Gerais,Alojamento,19283
2009,5,Sudeste,Minas Gerais,Alimentação,22070
2009,5,Sudeste,Minas Gerais,Transporte Terrestre,21770
2009,5,Sudeste,Minas Gerais,Transporte Aquaviário,2
2009,5,Sudeste,Minas Gerais,Transporte Aéreo,2028
2009,5,Sudeste,Minas Gerais,Aluguel de Transportes,1693
2009,5,Sudeste,Minas Gerais,Agência de Viagem,2633
2009,5,Sudeste,Minas Gerais,Cultura e Lazer,644
2009,5,Sudeste,Rio de Janeiro,Alojamento,23221
2009,5,Sudeste,Rio de Janeiro,Alimentação,33497
2009,5,Sudeste,Rio de Janeiro,Transporte Terrestre,30285
2009,5,Sudeste,Rio de Janeiro,Transporte Aquaviário,281
2009,5,Sudeste,Rio de Janeiro,Transporte Aéreo,4999
2009,5,Sudeste,Rio de Janeiro,Aluguel de Transportes,1435
2009,5,Sudeste,Rio de Janeiro,Agência de Viagem,5407
2009,5,Sudeste,Rio de Janeiro,Cultura e Lazer,939
2009,5,Sudeste,São Paulo,Alojamento,42322
2009,5,Sudeste,São Paulo,Alimentação,82888
2009,5,Sudeste,São Paulo,Transporte Terrestre,48399
2009,5,Sudeste,São Paulo,Transporte Aquaviário,39
2009,5,Sudeste,São Paulo,Transporte Aéreo,25485
2009,5,Sudeste,São Paulo,Aluguel de Transportes,3146
2009,5,Sudeste,São Paulo,Agência de Viagem,14756
2009,5,Sudeste,São Paulo,Cultura e Lazer,1821
2009,5,Sul,Paraná,Alojamento,11448
2009,5,Sul,Paraná,Alimentação,13064
2009,5,Sul,Paraná,Transporte Terrestre,8803
2009,5,Sul,Paraná,Transporte Aquaviário,45
2009,5,Sul,Paraná,Transporte Aéreo,1077
2009,5,Sul,Paraná,Aluguel de Transportes,941
2009,5,Sul,Paraná,Agência de Viagem,2625
2009,5,Sul,Paraná,Cultura e Lazer,427
2009,5,Sul,Rio Grande do Sul,Alojamento,10988
2009,5,Sul,Rio Grande do Sul,Alimentação,12283
2009,5,Sul,Rio Grande do Sul,Transporte Terrestre,10462
2009,5,Sul,Rio Grande do Sul,Transporte Aquaviário,128
2009,5,Sul,Rio Grande do Sul,Transporte Aéreo,911
2009,5,Sul,Rio Grande do Sul,Aluguel de Transportes,423
2009,5,Sul,Rio Grande do Sul,Agência de Viagem,2400
2009,5,Sul,Rio Grande do Sul,Cultura e Lazer,406
2009,5,Sul,Santa Catarina,Alojamento,9544
2009,5,Sul,Santa Catarina,Alimentação,9153
2009,5,Sul,Santa Catarina,Transporte Terrestre,4584
2009,5,Sul,Santa Catarina,Transporte Aquaviário,51
2009,5,Sul,Santa Catarina,Transporte Aéreo,532
2009,5,Sul,Santa Catarina,Aluguel de Transportes,295
2009,5,Sul,Santa Catarina,Agência de Viagem,1853
2009,5,Sul,Santa Catarina,Cultura e Lazer,249
2009,6,Centro-Oeste,Distrito Federal,Alojamento,2831
2009,6,Centro-Oeste,Distrito Federal,Alimentação,8300
2009,6,Centro-Oeste,Distrito Federal,Transporte Terrestre,3379
2009,6,Centro-Oeste,Distrito Federal,Transporte Aquaviário,0
2009,6,Centro-Oeste,Distrito Federal,Transporte Aéreo,1342
2009,6,Centro-Oeste,Distrito Federal,Aluguel de Transportes,518
2009,6,Centro-Oeste,Distrito Federal,Agência de Viagem,1918
2009,6,Centro-Oeste,Distrito Federal,Cultura e Lazer,248
2009,6,Centro-Oeste,Goiás,Alojamento,6326
2009,6,Centro-Oeste,Goiás,Alimentação,5495
2009,6,Centro-Oeste,Goiás,Transporte Terrestre,3266
2009,6,Centro-Oeste,Goiás,Transporte Aquaviário,27
2009,6,Centro-Oeste,Goiás,Transporte Aéreo,459
2009,6,Centro-Oeste,Goiás,Aluguel de Transportes,346
2009,6,Centro-Oeste,Goiás,Agência de Viagem,708
2009,6,Centro-Oeste,Goiás,Cultura e Lazer,197
2009,6,Centro-Oeste,Mato Grosso,Alojamento,2801
2009,6,Centro-Oeste,Mato Grosso,Alimentação,2772
2009,6,Centro-Oeste,Mato Grosso,Transporte Terrestre,1390
2009,6,Centro-Oeste,Mato Grosso,Transporte Aquaviário,32
2009,6,Centro-Oeste,Mato Grosso,Transporte Aéreo,303
2009,6,Centro-Oeste,Mato Grosso,Aluguel de Transportes,144
2009,6,Centro-Oeste,Mato Grosso,Agência de Viagem,625
2009,6,Centro-Oeste,Mato Grosso,Cultura e Lazer,50
2009,6,Centro-Oeste,Mato Grosso do Sul,Alojamento,2280
2009,6,Centro-Oeste,Mato Grosso do Sul,Alimentação,2214
2009,6,Centro-Oeste,Mato Grosso do Sul,Transporte Terrestre,1184
2009,6,Centro-Oeste,Mato Grosso do Sul,Transporte Aquaviário,113
2009,6,Centro-Oeste,Mato Grosso do Sul,Transporte Aéreo,190
2009,6,Centro-Oeste,Mato Grosso do Sul,Aluguel de Transportes,108
2009,6,Centro-Oeste,Mato Grosso do Sul,Agência de Viagem,829
2009,6,Centro-Oeste,Mato Grosso do Sul,Cultura e Lazer,55
2009,6,Nordeste,Alagoas,Alojamento,2735
2009,6,Nordeste,Alagoas,Alimentação,1870
2009,6,Nordeste,Alagoas,Transporte Terrestre,571
2009,6,Nordeste,Alagoas,Transporte Aquaviário,19
2009,6,Nordeste,Alagoas,Transporte Aéreo,176
2009,6,Nordeste,Alagoas,Aluguel de Transportes,155
2009,6,Nordeste,Alagoas,Agência de Viagem,480
2009,6,Nordeste,Alagoas,Cultura e Lazer,59
2009,6,Nordeste,Bahia,Alojamento,15815
2009,6,Nordeste,Bahia,Alimentação,11061
2009,6,Nordeste,Bahia,Transporte Terrestre,4251
2009,6,Nordeste,Bahia,Transporte Aquaviário,171
2009,6,Nordeste,Bahia,Transporte Aéreo,1088
2009,6,Nordeste,Bahia,Aluguel de Transportes,1081
2009,6,Nordeste,Bahia,Agência de Viagem,2406
2009,6,Nordeste,Bahia,Cultura e Lazer,407
2009,6,Nordeste,Ceará,Alojamento,4839
2009,6,Nordeste,Ceará,Alimentação,5744
2009,6,Nordeste,Ceará,Transporte Terrestre,1621
2009,6,Nordeste,Ceará,Transporte Aquaviário,11
2009,6,Nordeste,Ceará,Transporte Aéreo,744
2009,6,Nordeste,Ceará,Aluguel de Transportes,907
2009,6,Nordeste,Ceará,Agência de Viagem,943
2009,6,Nordeste,Ceará,Cultura e Lazer,267
2009,6,Nordeste,Maranhão,Alojamento,2447
2009,6,Nordeste,Maranhão,Alimentação,1909
2009,6,Nordeste,Maranhão,Transporte Terrestre,914
2009,6,Nordeste,Maranhão,Transporte Aquaviário,86
2009,6,Nordeste,Maranhão,Transporte Aéreo,270
2009,6,Nordeste,Maranhão,Aluguel de Transportes,269
2009,6,Nordeste,Maranhão,Agência de Viagem,479
2009,6,Nordeste,Maranhão,Cultura e Lazer,57
2009,6,Nordeste,Paraíba,Alojamento,1820
2009,6,Nordeste,Paraíba,Alimentação,1868
2009,6,Nordeste,Paraíba,Transporte Terrestre,670
2009,6,Nordeste,Paraíba,Transporte Aquaviário,9
2009,6,Nordeste,Paraíba,Transporte Aéreo,111
2009,6,Nordeste,Paraíba,Aluguel de Transportes,82
2009,6,Nordeste,Paraíba,Agência de Viagem,263
2009,6,Nordeste,Paraíba,Cultura e Lazer,76
2009,6,Nordeste,Pernambuco,Alojamento,7738
2009,6,Nordeste,Pernambuco,Alimentação,7072
2009,6,Nordeste,Pernambuco,Transporte Terrestre,2534
2009,6,Nordeste,Pernambuco,Transporte Aquaviário,30
2009,6,Nordeste,Pernambuco,Transporte Aéreo,777
2009,6,Nordeste,Pernambuco,Aluguel de Transportes,1343
2009,6,Nordeste,Pernambuco,Agência de Viagem,1569
2009,6,Nordeste,Pernambuco,Cultura e Lazer,291
2009,6,Nordeste,Piauí,Alojamento,1262
2009,6,Nordeste,Piauí,Alimentação,1099
2009,6,Nordeste,Piauí,Transporte Terrestre,593
2009,6,Nordeste,Piauí,Transporte Aquaviário,2
2009,6,Nordeste,Piauí,Transporte Aéreo,130
2009,6,Nordeste,Piauí,Aluguel de Transportes,126
2009,6,Nordeste,Piauí,Agência de Viagem,254
2009,6,Nordeste,Piauí,Cultura e Lazer,42
2009,6,Nordeste,Rio Grande do Norte,Alojamento,4816
2009,6,Nordeste,Rio Grande do Norte,Alimentação,2804
2009,6,Nordeste,Rio Grande do Norte,Transporte Terrestre,722
2009,6,Nordeste,Rio Grande do Norte,Transporte Aquaviário,40
2009,6,Nordeste,Rio Grande do Norte,Transporte Aéreo,245
2009,6,Nordeste,Rio Grande do Norte,Aluguel de Transportes,1365
2009,6,Nordeste,Rio Grande do Norte,Agência de Viagem,492
2009,6,Nordeste,Rio Grande do Norte,Cultura e Lazer,105
2009,6,Nordeste,Sergipe,Alojamento,1808
2009,6,Nordeste,Sergipe,Alimentação,1602
2009,6,Nordeste,Sergipe,Transporte Terrestre,582
2009,6,Nordeste,Sergipe,Transporte Aquaviário,16
2009,6,Nordeste,Sergipe,Transporte Aéreo,84
2009,6,Nordeste,Sergipe,Aluguel de Transportes,275
2009,6,Nordeste,Sergipe,Agência de Viagem,381
2009,6,Nordeste,Sergipe,Cultura e Lazer,73
2009,6,Norte,Acre,Alojamento,376
2009,6,Norte,Acre,Alimentação,389
2009,6,Norte,Acre,Transporte Terrestre,175
2009,6,Norte,Acre,Transporte Aquaviário,7
2009,6,Norte,Acre,Transporte Aéreo,113
2009,6,Norte,Acre,Aluguel de Transportes,10
2009,6,Norte,Acre,Agência de Viagem,139
2009,6,Norte,Acre,Cultura e Lazer,12
2009,6,Norte,Amapá,Alojamento,554
2009,6,Norte,Amapá,Alimentação,376
2009,6,Norte,Amapá,Transporte Terrestre,186
2009,6,Norte,Amapá,Transporte Aquaviário,42
2009,6,Norte,Amapá,Transporte Aéreo,99
2009,6,Norte,Amapá,Aluguel de Transportes,44
2009,6,Norte,Amapá,Agência de Viagem,69
2009,6,Norte,Amapá,Cultura e Lazer,7
2009,6,Norte,Amazonas,Alojamento,1869
2009,6,Norte,Amazonas,Alimentação,3216
2009,6,Norte,Amazonas,Transporte Terrestre,1206
2009,6,Norte,Amazonas,Transporte Aquaviário,513
2009,6,Norte,Amazonas,Transporte Aéreo,641
2009,6,Norte,Amazonas,Aluguel de Transportes,337
2009,6,Norte,Amazonas,Agência de Viagem,492
2009,6,Norte,Amazonas,Cultura e Lazer,36
2009,6,Norte,Pará,Alojamento,3562
2009,6,Norte,Pará,Alimentação,3552
2009,6,Norte,Pará,Transporte Terrestre,1917
2009,6,Norte,Pará,Transporte Aquaviário,549
2009,6,Norte,Pará,Transporte Aéreo,650
2009,6,Norte,Pará,Aluguel de Transportes,495
2009,6,Norte,Pará,Agência de Viagem,600
2009,6,Norte,Pará,Cultura e Lazer,130
2009,6,Norte,Rondônia,Alojamento,1020
2009,6,Norte,Rondônia,Alimentação,1112
2009,6,Norte,Rondônia,Transporte Terrestre,498
2009,6,Norte,Rondônia,Transporte Aquaviário,58
2009,6,Norte,Rondônia,Transporte Aéreo,142
2009,6,Norte,Rondônia,Aluguel de Transportes,121
2009,6,Norte,Rondônia,Agência de Viagem,315
2009,6,Norte,Rondônia,Cultura e Lazer,17
2009,6,Norte,Roraima,Alojamento,212
2009,6,Norte,Roraima,Alimentação,342
2009,6,Norte,Roraima,Transporte Terrestre,67
2009,6,Norte,Roraima,Transporte Aquaviário,0
2009,6,Norte,Roraima,Transporte Aéreo,114
2009,6,Norte,Roraima,Aluguel de Transportes,19
2009,6,Norte,Roraima,Agência de Viagem,67
2009,6,Norte,Roraima,Cultura e Lazer,6
2009,6,Norte,Tocantins,Alojamento,725
2009,6,Norte,Tocantins,Alimentação,703
2009,6,Norte,Tocantins,Transporte Terrestre,231
2009,6,Norte,Tocantins,Transporte Aquaviário,62
2009,6,Norte,Tocantins,Transporte Aéreo,133
2009,6,Norte,Tocantins,Aluguel de Transportes,63
2009,6,Norte,Tocantins,Agência de Viagem,165
2009,6,Norte,Tocantins,Cultura e Lazer,14
2009,6,Sudeste,Espírito Santo,Alojamento,3494
2009,6,Sudeste,Espírito Santo,Alimentação,5041
2009,6,Sudeste,Espírito Santo,Transporte Terrestre,5086
2009,6,Sudeste,Espírito Santo,Transporte Aquaviário,7
2009,6,Sudeste,Espírito Santo,Transporte Aéreo,354
2009,6,Sudeste,Espírito Santo,Aluguel de Transportes,356
2009,6,Sudeste,Espírito Santo,Agência de Viagem,584
2009,6,Sudeste,Espírito Santo,Cultura e Lazer,74
2009,6,Sudeste,Minas Gerais,Alojamento,19608
2009,6,Sudeste,Minas Gerais,Alimentação,23268
2009,6,Sudeste,Minas Gerais,Transporte Terrestre,22523
2009,6,Sudeste,Minas Gerais,Transporte Aquaviário,2
2009,6,Sudeste,Minas Gerais,Transporte Aéreo,2100
2009,6,Sudeste,Minas Gerais,Aluguel de Transportes,1724
2009,6,Sudeste,Minas Gerais,Agência de Viagem,2701
2009,6,Sudeste,Minas Gerais,Cultura e Lazer,688
2009,6,Sudeste,Rio de Janeiro,Alojamento,23259
2009,6,Sudeste,Rio de Janeiro,Alimentação,35048
2009,6,Sudeste,Rio de Janeiro,Transporte Terrestre,31270
2009,6,Sudeste,Rio de Janeiro,Transporte Aquaviário,275
2009,6,Sudeste,Rio de Janeiro,Transporte Aéreo,5029
2009,6,Sudeste,Rio de Janeiro,Aluguel de Transportes,1456
2009,6,Sudeste,Rio de Janeiro,Agência de Viagem,5525
2009,6,Sudeste,Rio de Janeiro,Cultura e Lazer,999
2009,6,Sudeste,São Paulo,Alojamento,42655
2009,6,Sudeste,São Paulo,Alimentação,86846
2009,6,Sudeste,São Paulo,Transporte Terrestre,49949
