year,quarter,job_type,state,value
2013,Q1,Ill-defined occupations,Goiás,240
2013,Q1,Ill-defined occupations,Distrito Federal,2045
2013,Q2,Directors and managers,Rondônia,2416
2013,Q2,Directors and managers,Acre,2511
2013,Q2,Directors and managers,Amazonas,4107
2013,Q2,Directors and managers,Roraima,3017
2013,Q2,Directors and managers,Pará,2619
2013,Q2,Directors and managers,Amapá,3335
2013,Q2,Directors and managers,Tocantins,2637
2013,Q2,Directors and managers,Maranhão,2017
2013,Q2,Directors and managers,Piauí,2660
2013,Q2,Directors and managers,Ceará,2719
2013,Q2,Directors and managers,Rio Grande do Norte,2017
2013,Q2,Directors and managers,Paraíba,1922
2013,Q2,Directors and managers,Pernambuco,3586
2013,Q2,Directors and managers,Alagoas,2006
2013,Q2,Directors and managers,Sergipe,2811
2013,Q2,Directors and managers,Bahia,3203
2013,Q2,Directors and managers,Minas Gerais,3173
2013,Q2,Directors and managers,Espírito Santo,3056
2013,Q2,Directors and managers,Rio de Janeiro,3788
2013,Q2,Directors and managers,São Paulo,5127
2013,Q2,Directors and managers,Paraná,3602
2013,Q2,Directors and managers,Santa Catarina,3212
2013,Q2,Directors and managers,Rio Grande do Sul,3497
2013,Q2,Directors and managers,Mato Grosso do Sul,3344
2013,Q2,Directors and managers,Mato Grosso,3160
2013,Q2,Directors and managers,Goiás,3184
2013,Q2,Directors and managers,Distrito Federal,5696
2013,Q2,Science and intellection professions,Rondônia,2558
2013,Q2,Science and intellection professions,Acre,2813
2013,Q2,Science and intellection professions,Amazonas,3140
2013,Q2,Science and intellection professions,Roraima,3234
2013,Q2,Science and intellection professions,Pará,2659
2013,Q2,Science and intellection professions,Amapá,2732
2013,Q2,Science and intellection professions,Tocantins,2989
2013,Q2,Science and intellection professions,Maranhão,1909
2013,Q2,Science and intellection professions,Piauí,2306
2013,Q2,Science and intellection professions,Ceará,2448
2013,Q2,Science and intellection professions,Rio Grande do Norte,2325
2013,Q2,Science and intellection professions,Paraíba,2116
2013,Q2,Science and intellection professions,Pernambuco,2810
2013,Q2,Science and intellection professions,Alagoas,2009
2013,Q2,Science and intellection professions,Sergipe,2968
2013,Q2,Science and intellection professions,Bahia,2381
2013,Q2,Science and intellection professions,Minas Gerais,3072
2013,Q2,Science and intellection professions,Espírito Santo,2985
2013,Q2,Science and intellection professions,Rio de Janeiro,3284
2013,Q2,Science and intellection professions,São Paulo,3914
2013,Q2,Science and intellection professions,Paraná,3140
2013,Q2,Science and intellection professions,Santa Catarina,2916
2013,Q2,Science and intellection professions,Rio Grande do Sul,3499
2013,Q2,Science and intellection professions,Mato Grosso do Sul,2842
2013,Q2,Science and intellection professions,Mato Grosso,3252
2013,Q2,Science and intellection professions,Goiás,3102
2013,Q2,Science and intellection professions,Distrito Federal,6625
2013,Q2,Midlevel technicians and professionals,Rondônia,1858
2013,Q2,Midlevel technicians and professionals,Acre,2022
2013,Q2,Midlevel technicians and professionals,Amazonas,1649
2013,Q2,Midlevel technicians and professionals,Roraima,2395
2013,Q2,Midlevel technicians and professionals,Pará,1744
2013,Q2,Midlevel technicians and professionals,Amapá,1771
2013,Q2,Midlevel technicians and professionals,Tocantins,1835
2013,Q2,Midlevel technicians and professionals,Maranhão,1336
2013,Q2,Midlevel technicians and professionals,Piauí,1470
2013,Q2,Midlevel technicians and professionals,Ceará,1524
2013,Q2,Midlevel technicians and professionals,Rio Grande do Norte,1630
2013,Q2,Midlevel technicians and professionals,Paraíba,1478
2013,Q2,Midlevel technicians and professionals,Pernambuco,2080
2013,Q2,Midlevel technicians and professionals,Alagoas,1430
2013,Q2,Midlevel technicians and professionals,Sergipe,1914
2013,Q2,Midlevel technicians and professionals,Bahia,1719
2013,Q2,Midlevel technicians and professionals,Minas Gerais,1946
2013,Q2,Midlevel technicians and professionals,Espírito Santo,2111
2013,Q2,Midlevel technicians and professionals,Rio de Janeiro,2110
2013,Q2,Midlevel technicians and professionals,São Paulo,2334
2013,Q2,Midlevel technicians and professionals,Paraná,2081
2013,Q2,Midlevel technicians and professionals,Santa Catarina,2006
2013,Q2,Midlevel technicians and professionals,Rio Grande do Sul,2226
2013,Q2,Midlevel technicians and professionals,Mato Grosso do Sul,1976
2013,Q2,Midlevel technicians and professionals,Mato Grosso,2007
2013,Q2,Midlevel technicians and professionals,Goiás,2037
2013,Q2,Midlevel technicians and professionals,Distrito Federal,3903
2013,Q2,Administrative support workers,Rondônia,1194
2013,Q2,Administrative support workers,Acre,1422
2013,Q2,Administrative support workers,Amazonas,1256
2013,Q2,Administrative support workers,Roraima,1822
2013,Q2,Administrative support workers,Pará,1129
2013,Q2,Administrative support workers,Amapá,1478
2013,Q2,Administrative support workers,Tocantins,1205
2013,Q2,Administrative support workers,Maranhão,1079
2013,Q2,Administrative support workers,Piauí,1275
2013,Q2,Administrative support workers,Ceará,1034
2013,Q2,Administrative support workers,Rio Grande do Norte,1323
2013,Q2,Administrative support workers,Paraíba,1176
2013,Q2,Administrative support workers,Pernambuco,1207
2013,Q2,Administrative support workers,Alagoas,1188
2013,Q2,Administrative support workers,Sergipe,1175
2013,Q2,Administrative support workers,Bahia,1042
2013,Q2,Administrative support workers,Minas Gerais,1101
2013,Q2,Administrative support workers,Espírito Santo,1221
2013,Q2,Administrative support workers,Rio de Janeiro,1324
2013,Q2,Administrative support workers,São Paulo,1351
2013,Q2,Administrative support workers,Paraná,1319
2013,Q2,Administrative support workers,Santa Catarina,1363
2013,Q2,Administrative support workers,Rio Grande do Sul,1412
2013,Q2,Administrative support workers,Mato Grosso do Sul,1178
2013,Q2,Administrative support workers,Mato Grosso,1349
2013,Q2,Administrative support workers,Goiás,1178
2013,Q2,Administrative support workers,Distrito Federal,2537
2013,Q2,"Service workers, sellers of trades and markets",Rondônia,1176
2013,Q2,"Service workers, sellers of trades and markets",Acre,1047
2013,Q2,"Service workers, sellers of trades and markets",Amazonas,966
2013,Q2,"Service workers, sellers of trades and markets",Roraima,1255
2013,Q2,"Service workers, sellers of trades and markets",Pará,877
2013,Q2,"Service workers, sellers of trades and markets",Amapá,1195
2013,Q2,"Service workers, sellers of trades and markets",Tocantins,1035
2013,Q2,"Service workers, sellers of trades and markets",Maranhão,948
2013,Q2,"Service workers, sellers of trades and markets",Piauí,885
2013,Q2,"Service workers, sellers of trades and markets",Ceará,947
2013,Q2,"Service workers, sellers of trades and markets",Rio Grande do Norte,962
2013,Q2,"Service workers, sellers of trades and markets",Paraíba,747
2013,Q2,"Service workers, sellers of trades and markets",Pernambuco,993
2013,Q2,"Service workers, sellers of trades and markets",Alagoas,939
2013,Q2,"Service workers, sellers of trades and markets",Sergipe,968
2013,Q2,"Service workers, sellers of trades and markets",Bahia,812
2013,Q2,"Service workers, sellers of trades and markets",Minas Gerais,1033
2013,Q2,"Service workers, sellers of trades and markets",Espírito Santo,1231
2013,Q2,"Service workers, sellers of trades and markets",Rio de Janeiro,1187
2013,Q2,"Service workers, sellers of trades and markets",São Paulo,1436
2013,Q2,"Service workers, sellers of trades and markets",Paraná,1290
2013,Q2,"Service workers, sellers of trades and markets",Santa Catarina,1349
2013,Q2,"Service workers, sellers of trades and markets",Rio Grande do Sul,1179
2013,Q2,"Service workers, sellers of trades and markets",Mato Grosso do Sul,1212
2013,Q2,"Service workers, sellers of trades and markets",Mato Grosso,1113
2013,Q2,"Service workers, sellers of trades and markets",Goiás,1322
2013,Q2,"Service workers, sellers of trades and markets",Distrito Federal,1790
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Rondônia,863
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Acre,576
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Amazonas,591
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Roraima,788
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Pará,608
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Amapá,560
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Tocantins,919
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Maranhão,437
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Piauí,183
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Ceará,330
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Rio Grande do Norte,494
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Paraíba,355
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Pernambuco,495
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Alagoas,411
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Sergipe,556
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Bahia,478
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Minas Gerais,1064
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Espírito Santo,1124
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Rio de Janeiro,998
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",São Paulo,1593
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Paraná,1515
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Santa Catarina,1465
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Rio Grande do Sul,1522
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Mato Grosso do Sul,1490
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Mato Grosso,1702
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Goiás,1788
2013,Q2,"Skilled workers in agriculture, forestry, hunting and fishing",Distrito Federal,1505
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rondônia,1201
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Acre,976
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Amazonas,1034
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Roraima,1104
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Pará,985
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Amapá,1093
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Tocantins,1064
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Maranhão,858
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Piauí,840
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Ceará,811
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio Grande do Norte,881
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Paraíba,796
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Pernambuco,1054
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Alagoas,859
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Sergipe,919
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Bahia,905
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Minas Gerais,1213
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Espírito Santo,1271
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio de Janeiro,1245
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",São Paulo,1487
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Paraná,1406
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Santa Catarina,1469
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio Grande do Sul,1301
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Mato Grosso do Sul,1319
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Mato Grosso,1384
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Goiás,1375
2013,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Distrito Federal,1584
2013,Q2,Plant and machine operators and assemblers,Rondônia,1274
2013,Q2,Plant and machine operators and assemblers,Acre,1020
2013,Q2,Plant and machine operators and assemblers,Amazonas,1118
2013,Q2,Plant and machine operators and assemblers,Roraima,1235
2013,Q2,Plant and machine operators and assemblers,Pará,1007
2013,Q2,Plant and machine operators and assemblers,Amapá,1458
